Date,BBAS3.SA,BPAC11.SA,CURY3.SA,ENGI11.SA,GOOGL,ITUB4.SA,MBRF3.SA,MSFT,MULT3.SA,NVDA,PRIO3.SA,RAIL3.SA,RDOR3.SA,RENT3.SA,SUZB3.SA,TEND3.SA,WEGE3.SA,IBOVESPA,CDI
2023-10-23,21.16512107849121,27.988466262817383,11.0147705078125,36.264434814453125,135.3002471923828,18.9813289642334,5.450230598449707,322.3890380859375,22.092458724975586,42.89497756958008,48.761680603027344,21.249513626098633,20.757823944091797,45.822017669677734,50.38104248046875,10.088494300842285,31.37025260925293,112785.0,132.2566047244284
2023-10-24,21.066320419311523,28.44941520690918,11.185944557189941,36.2564582824707,137.58995056152344,18.9813289642334,5.510217189788818,323.5736389160156,22.686439514160156,43.581695556640625,48.771663665771484,21.060039520263672,20.44528579711914,46.61052703857422,48.630672454833984,10.143725395202637,32.39740753173828,113762.0,132.31020324137194
2023-10-25,21.07061767578125,28.44019317626953,10.918018341064453,36.39198684692383,124.5059814453125,19.01649284362793,5.4416608810424805,333.5002746582031,22.27863121032715,41.70119857788086,48.28245162963867,20.88951301574707,19.35140037536621,45.503074645996094,48.71402359008789,9.821555137634277,29.121580123901367,112830.0,132.36382347973367
2023-10-26,21.508777618408203,28.689102172851562,11.587833404541016,37.94651794433594,121.20524597167969,19.487689971923828,5.5787739753723145,320.98919677734375,22.81941795349121,40.25090789794922,47.92302703857422,21.571619033813477,19.87229347229004,46.28272247314453,48.815895080566406,10.778858184814453,30.222782135009766,114777.0,132.41746544831642
2023-10-27,20.96322250366211,27.87784194946289,11.319907188415527,37.34861373901367,121.0962142944336,19.199342727661133,5.46737003326416,322.8687744140625,22.28749656677246,40.424591064453125,47.693397521972656,20.93688201904297,19.229854583740234,44.68799591064453,48.084259033203125,10.539531707763672,29.269643783569336,113301.0,132.47112915592663
2023-10-30,20.817169189453125,27.250957489013672,10.99244213104248,36.76667022705078,123.3660888671875,19.044626235961914,5.381674766540527,330.2109375,21.684650421142578,41.08435821533203,46.2856559753418,20.861093521118164,18.899953842163086,44.57281494140625,47.834205627441406,10.30020523071289,29.889646530151367,112532.0,132.5248146113743
2023-10-31,20.769914627075195,27.2878360748291,10.970113754272461,37.157291412353516,122.98942565917969,18.861770629882812,5.535926342010498,330.99407958984375,21.93288230895996,40.70405960083008,47.62350845336914,21.13582992553711,18.769729614257812,45.06895446777344,47.76011657714844,10.438279151916504,30.546659469604492,113144.0,132.57852182347298
2023-11-01,20.79139518737793,27.232519149780273,11.163618087768555,38.1617546081543,125.33859252929688,19.12753677368164,5.570204257965088,338.78656005859375,22.110187530517578,42.246192932128906,47.992916107177734,21.789514541625977,19.941753387451172,45.99921417236328,47.648983001708984,10.926135063171387,30.61144256591797,115053.0,132.63225080103982
2023-11-02,20.79139518737793,27.232519149780273,11.163618087768555,38.1617546081543,126.36945343017578,19.12753677368164,5.570204257965088,340.9892272949219,22.110187530517578,43.42498779296875,47.992916107177734,21.789514541625977,19.941753387451172,45.99921417236328,47.648983001708984,10.926135063171387,30.61144256591797,115053.0,132.6860015528955
2023-11-03,21.52166748046875,29.472705841064453,11.907858848571777,38.58427429199219,127.9653091430664,19.655336380004883,5.775873184204102,345.37493896484375,22.94660186767578,44.92120361328125,48.12270736694336,21.91267204284668,21.23531723022461,48.55964660644531,47.38040542602539,11.67172622680664,31.02785301208496,118160.0,132.73977408786433
2023-11-06,21.672019958496094,29.693954467773438,11.848318099975586,38.83140182495117,129.10519409179688,19.838314056396484,6.272907257080078,349.0263671875,22.94660186767578,45.66580581665039,47.93301010131836,21.91267204284668,20.40187644958496,47.850887298583984,48.05647659301758,11.616497039794922,30.731733322143555,118487.0,132.79356841477417
2023-11-07,21.916879653930664,30.20099449157715,12.16090202331543,38.743709564208984,129.81886291503906,20.394264221191406,6.564271450042725,352.9422607421875,23.52809715270996,45.869422912597656,46.74491882324219,21.69477653503418,21.382902145385742,49.02920913696289,48.21391296386719,11.883437156677246,30.333818435668945,119268.0,132.84738454245644
2023-11-08,22.19610023498535,30.966156005859375,11.833433151245117,38.321197509765625,130.6811981201172,20.48575210571289,6.435728549957275,355.5560607910156,23.465473175048828,46.48727035522461,45.407066345214844,21.457937240600586,21.53049087524414,49.17097091674805,49.538272857666016,11.809799194335938,30.028444290161133,119099.0,132.90122247974614
2023-11-09,21.268220901489258,30.053491592407227,11.803664207458496,38.153785705566406,129.09530639648438,20.577232360839844,6.427158832550049,353.098876953125,23.09868621826172,46.862571716308594,44.65827178955078,21.647409439086914,20.783872604370117,48.949466705322266,49.482704162597656,12.564594268798828,29.991439819335938,119012.0,132.95508223548188
2023-11-10,21.581809997558594,31.344139099121094,12.27997875213623,39.90761947631836,131.42462158203125,20.823543548583984,6.512854099273682,361.889892578125,23.2418212890625,48.2449951171875,46.39548110961914,21.87477684020996,21.382902145385742,50.21639633178711,50.603309631347656,12.629029273986816,30.694719314575195,120636.0,133.00896381850586
2023-11-13,21.500186920166016,30.781780242919922,12.428826332092285,40.13880157470703,130.9290008544922,20.68279266357422,6.478576183319092,358.9627990722656,23.179201126098633,48.52946853637695,46.22575378417969,21.600040435791016,20.948820114135742,48.9937744140625,50.10320281982422,12.518571853637695,30.278303146362305,120376.0,133.06286723766382
2023-11-14,21.603290557861328,31.454761505126953,12.585116386413574,41.039634704589844,132.44558715820312,20.99243927001953,6.7699408531188965,362.47723388671875,23.510202407836914,49.56352996826172,46.914649963378906,22.177936553955078,21.990619659423828,52.27183151245117,48.62141036987305,12.49095630645752,30.963077545166016,123328.0,133.1167925018051
2023-11-15,21.603290557861328,31.454761505126953,12.585116386413574,41.039634704589844,133.43679809570312,20.99243927001953,6.7699408531188965,362.6243591308594,23.510202407836914,48.79697036743164,46.914649963378906,22.177936553955078,21.990619659423828,52.27183151245117,48.62141036987305,12.49095630645752,30.963077545166016,123328.0,133.17073961978264
2023-11-16,21.5989933013916,31.371793746948242,12.62977123260498,41.49403381347656,135.72647094726562,21.33022689819336,7.189848899841309,369.00048828125,24.225887298583984,49.38785934448242,45.25730895996094,22.367412567138672,22.476789474487305,53.95516586303711,49.45492172241211,12.822330474853516,30.98159408569336,124576.0,133.22470860045294
2023-11-17,21.76222801208496,30.754131317138672,12.43626880645752,41.60564041137695,134.12071228027344,21.428754806518555,7.044166564941406,362.8009338378906,24.01118278503418,49.206207275390625,46.40546417236328,22.026357650756836,21.88644027709961,53.8665657043457,49.02890396118164,12.555390357971191,30.77800750732422,125062.0,133.27869945267614
